"datetime";"ipsrc";"ipdst";"dstport";"proto";"action";"policyid"
"2023-03-06 16:40:13";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:40:13";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:40:13";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:40:13";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:40:14";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:40:57";"51.144.164.215";"10.188.10.10";"42842";"TCP";"Deny";"34"
"2023-03-06 16:40:58";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:40:58";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:40:58";"10.188.0.1";"10.188.10.10";"35504";"UDP";"Permit";"6"
"2023-03-06 16:40:58";"7.47.87.20";"10.188.10.10";"80";"TCP";"Permit";"4"
"2023-03-06 16:40:58";"107.111.244.144";"10.188.10.10";"80";"TCP";"Permit";"4"
"2023-03-06 16:40:58";"213.23.51.106";"10.188.10.10";"80";"TCP";"Permit";"4"
"2023-03-06 16:40:58";"26.237.137.194";"10.188.10.10";"80";"TCP";"Permit";"4"
"2023-03-06 16:40:58";"176.169.11.191";"10.188.10.10";"80";"TCP";"Permit";"4"
"2023-03-06 16:40:58";"7.47.87.20";"10.188.10.10";"21";"TCP";"Permit";"3"
"2023-03-06 16:40:58";"107.111.244.144";"10.188.10.10";"21";"TCP";"Permit";"3"
"2023-03-06 16:40:58";"213.23.51.106";"10.188.10.10";"21";"TCP";"Permit";"3"
"2023-03-06 16:40:58";"26.237.137.194";"10.188.10.10";"21";"TCP";"Permit";"3"
"2023-03-06 16:40:58";"176.169.11.191";"10.188.10.10";"21";"TCP";"Permit";"3"
"2023-03-06 16:41:34";"10.188.0.1";"10.188.10.10";"55664";"UDP";"Permit";"6"
"2023-03-06 16:41:34";"93.36.170.118";"10.188.10.10";"22";"TCP";"Permit";"1"
"2023-03-06 16:41:34";"74.225.22.247";"10.188.10.10";"22";"TCP";"Permit";"1"
"2023-03-06 16:41:34";"147.195.228.177";"10.188.10.10";"22";"TCP";"Permit";"1"
"2023-03-06 16:41:34";"186.52.30.250";"10.188.10.10";"22";"TCP";"Permit";"1"
"2023-03-06 16:41:34";"69.110.252.133";"10.188.10.10";"22";"TCP";"Permit";"1"
"2023-03-06 16:41:35";"93.36.170.118";"10.188.10.10";"80";"TCP";"Permit";"4"
"2023-03-06 16:41:35";"74.225.22.247";"10.188.10.10";"80";"TCP";"Permit";"4"
"2023-03-06 16:41:35";"147.195.228.177";"10.188.10.10";"80";"TCP";"Permit";"4"
"2023-03-06 16:41:35";"186.52.30.250";"10.188.10.10";"80";"TCP";"Permit";"4"
"2023-03-06 16:41:35";"69.110.252.133";"10.188.10.10";"80";"TCP";"Permit";"4"
"2023-03-06 16:41:35";"93.36.170.118";"10.188.10.10";"21";"TCP";"Permit";"3"
"2023-03-06 16:41:35";"74.225.22.247";"10.188.10.10";"21";"TCP";"Permit";"3"
"2023-03-06 16:41:35";"147.195.228.177";"10.188.10.10";"21";"TCP";"Permit";"3"
"2023-03-06 16:41:35";"186.52.30.250";"10.188.10.10";"21";"TCP";"Permit";"3"
"2023-03-06 16:41:35";"69.110.252.133";"10.188.10.10";"21";"TCP";"Permit";"3"
"2023-03-06 16:41:43";"51.144.164.215";"10.188.10.10";"42842";"TCP";"Deny";"34"
"2023-03-06 16:41:43";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:41:43";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:41:43";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:41:43";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:41:44";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:41:47";"10.188.0.1";"10.188.10.10";"53712";"UDP";"Permit";"6"
"2023-03-06 16:41:47";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:41:47";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:41:47";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:41:48";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:42:28";"51.144.164.215";"10.188.10.10";"42842";"TCP";"Deny";"34"
"2023-03-06 16:42:28";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:42:28";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:42:28";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:42:28";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:42:29";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:42:35";"10.188.0.1";"10.188.10.10";"52375";"UDP";"Permit";"6"
"2023-03-06 16:42:35";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:42:35";"2.108.99.116";"10.188.10.10";"80";"TCP";"Permit";"4"
"2023-03-06 16:42:35";"126.31.240.191";"10.188.10.10";"80";"TCP";"Permit";"4"
"2023-03-06 16:42:35";"63.170.245.205";"10.188.10.10";"80";"TCP";"Permit";"4"
"2023-03-06 16:42:35";"165.221.244.254";"10.188.10.10";"80";"TCP";"Permit";"4"
"2023-03-06 16:42:35";"92.138.171.183";"10.188.10.10";"80";"TCP";"Permit";"4"
"2023-03-06 16:42:35";"2.108.99.116";"10.188.10.10";"21";"TCP";"Permit";"3"
"2023-03-06 16:42:35";"126.31.240.191";"10.188.10.10";"21";"TCP";"Permit";"3"
"2023-03-06 16:42:35";"63.170.245.205";"10.188.10.10";"21";"TCP";"Permit";"3"
"2023-03-06 16:42:35";"165.221.244.254";"10.188.10.10";"21";"TCP";"Permit";"3"
"2023-03-06 16:42:35";"92.138.171.183";"10.188.10.10";"21";"TCP";"Permit";"3"
"2023-03-06 16:42:57";"10.188.0.1";"10.188.10.10";"57392";"UDP";"Permit";"6"
"2023-03-06 16:42:57";"181.53.78.242";"10.188.10.10";"80";"TCP";"Permit";"4"
"2023-03-06 16:42:57";"132.243.155.11";"10.188.10.10";"80";"TCP";"Permit";"4"
"2023-03-06 16:42:57";"170.1.148.91";"10.188.10.10";"80";"TCP";"Permit";"4"
"2023-03-06 16:42:57";"49.83.158.72";"10.188.10.10";"80";"TCP";"Permit";"4"
"2023-03-06 16:42:57";"160.171.74.176";"10.188.10.10";"80";"TCP";"Permit";"4"
"2023-03-06 16:42:57";"181.53.78.242";"10.188.10.10";"21";"TCP";"Permit";"3"
"2023-03-06 16:42:57";"132.243.155.11";"10.188.10.10";"21";"TCP";"Permit";"3"
"2023-03-06 16:42:57";"170.1.148.91";"10.188.10.10";"21";"TCP";"Permit";"3"
"2023-03-06 16:42:57";"49.83.158.72";"10.188.10.10";"21";"TCP";"Permit";"3"
"2023-03-06 16:42:57";"160.171.74.176";"10.188.10.10";"21";"TCP";"Permit";"3"
"2023-03-06 16:43:13";"51.144.164.215";"10.188.10.10";"42842";"TCP";"Deny";"34"
"2023-03-06 16:43:13";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:43:13";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:43:13";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:43:14";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:43:14";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:43:47";"10.188.0.1";"10.188.10.10";"45901";"UDP";"Permit";"6"
"2023-03-06 16:43:48";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:43:48";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:43:48";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:43:48";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:43:49";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:43:49";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:43:58";"51.144.164.215";"10.188.10.10";"42842";"TCP";"Deny";"34"
"2023-03-06 16:43:58";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:43:58";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:43:58";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:43:59";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:43:59";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:44:43";"51.144.164.215";"10.188.10.10";"42842";"TCP";"Deny";"34"
"2023-03-06 16:44:43";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:44:43";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:44:43";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:44:44";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:44:44";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:45:28";"51.144.164.215";"10.188.10.10";"42842";"TCP";"Deny";"34"
"2023-03-06 16:45:28";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:45:28";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:45:28";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:45:29";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:45:29";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:46:13";"51.144.164.215";"10.188.10.10";"42842";"TCP";"Deny";"34"
"2023-03-06 16:46:13";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:46:13";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:46:14";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:46:14";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:46:14";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:46:58";"51.144.164.215";"10.188.10.10";"42842";"TCP";"Deny";"34"
"2023-03-06 16:47:43";"51.144.164.215";"10.188.10.10";"42842";"TCP";"Deny";"34"
"2023-03-06 16:47:43";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:47:43";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:47:44";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:47:44";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:47:44";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:48:28";"51.144.164.215";"10.188.10.10";"42842";"TCP";"Deny";"34"
"2023-03-06 16:48:28";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:48:28";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:48:29";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:48:29";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:48:29";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:48:36";"8.8.8.8";"10.188.10.10";"41519";"UDP";"Permit";"6"
"2023-03-06 16:48:36";"8.8.8.8";"10.188.10.10";"34031";"UDP";"Permit";"6"
"2023-03-06 16:48:36";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:48:36";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:48:36";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:48:36";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:48:37";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:48:37";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:49:13";"51.144.164.215";"10.188.10.10";"42842";"TCP";"Deny";"34"
"2023-03-06 16:49:13";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:49:13";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:49:14";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:49:14";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:49:14";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:49:58";"51.144.164.215";"10.188.10.10";"42842";"TCP";"Deny";"34"
"2023-03-06 16:49:58";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:49:58";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:49:59";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:49:59";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:49:59";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:50:43";"51.144.164.215";"10.188.10.10";"42842";"TCP";"Deny";"34"
"2023-03-06 16:50:43";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:50:44";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:50:44";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:50:44";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:50:44";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:51:28";"51.144.164.215";"10.188.10.10";"42842";"TCP";"Deny";"34"
"2023-03-06 16:51:28";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:51:29";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:51:29";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:51:29";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:51:29";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:52:13";"51.144.164.215";"10.188.10.10";"42842";"TCP";"Deny";"34"
"2023-03-06 16:52:13";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:52:14";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:52:14";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:52:14";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:52:14";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:52:58";"51.144.164.215";"10.188.10.10";"42842";"TCP";"Deny";"34"
"2023-03-06 16:52:59";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:52:59";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:52:59";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:52:59";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:53:00";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:53:43";"51.144.164.215";"10.188.10.10";"42842";"TCP";"Deny";"34"
"2023-03-06 16:53:44";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:53:44";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:53:44";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:53:44";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:53:45";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:54:29";"51.144.164.215";"10.188.10.10";"42842";"TCP";"Deny";"34"
"2023-03-06 16:54:29";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:54:29";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:54:29";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:54:29";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:54:30";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:55:14";"51.144.164.215";"10.188.10.10";"42842";"TCP";"Deny";"34"
"2023-03-06 16:55:14";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:55:14";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:55:14";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:55:15";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:55:15";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:55:59";"51.144.164.215";"10.188.10.10";"42842";"TCP";"Deny";"34"
"2023-03-06 16:55:59";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:55:59";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:55:59";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:56:00";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:56:00";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:56:10";"51.144.164.215";"10.188.10.10";"42842";"TCP";"Deny";"34"
"2023-03-06 16:56:10";"8.8.8.8";"10.188.10.10";"40339";"UDP";"Permit";"6"
"2023-03-06 16:56:11";"8.8.4.4";"10.188.10.10";"36714";"UDP";"Permit";"6"
"2023-03-06 16:56:11";"8.8.4.4";"10.188.10.10";"36714";"UDP";"Permit";"6"
"2023-03-06 16:56:11";"8.8.4.4";"10.188.10.10";"36714";"UDP";"Permit";"6"
"2023-03-06 16:56:11";"8.8.4.4";"10.188.10.10";"36714";"UDP";"Permit";"6"
"2023-03-06 16:56:11";"152.199.19.160";"10.188.10.10";"35888";"TCP";"Deny";"34"
"2023-03-06 16:56:11";"152.199.19.160";"10.188.10.10";"35888";"TCP";"Deny";"34"
"2023-03-06 16:56:11";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:56:11";"152.199.19.160";"10.188.10.10";"35888";"TCP";"Deny";"34"
"2023-03-06 16:56:56";"152.199.19.160";"10.188.10.10";"35888";"TCP";"Deny";"34"
"2023-03-06 16:56:56";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:56:56";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:56:57";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:56:57";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:56:57";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:57:41";"152.199.19.160";"10.188.10.10";"35888";"TCP";"Deny";"34"
"2023-03-06 16:57:41";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:57:41";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:57:42";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:57:42";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:57:42";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:58:26";"152.199.19.160";"10.188.10.10";"35888";"TCP";"Deny";"34"
"2023-03-06 16:58:26";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:58:26";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:58:27";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:58:27";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:58:27";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:59:11";"152.199.19.160";"10.188.10.10";"35888";"TCP";"Deny";"34"
"2023-03-06 16:59:11";"152.199.19.160";"10.188.10.10";"35888";"TCP";"Deny";"34"
"2023-03-06 16:59:11";"152.199.19.160";"10.188.10.10";"35888";"TCP";"Deny";"34"
"2023-03-06 16:59:11";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-06 16:59:11";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 08:41:36";;;;;;
"2023-03-07 03:46:47";"8.8.8.8";"10.188.10.10";"34741";"UDP";"Permit";"6"
"2023-03-07 03:46:47";"8.8.8.8";"10.188.10.10";"34741";"UDP";"Permit";"6"
"2023-03-07 03:46:48";"192.99.200.113";"10.188.10.10";"51328";"TCP";"Deny";"34"
"2023-03-07 03:46:48";"192.99.200.113";"10.188.10.10";"51328";"TCP";"Deny";"34"
"2023-03-07 03:46:48";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 03:46:48";"192.99.200.113";"10.188.10.10";"51328";"TCP";"Deny";"34"
"2023-03-07 03:46:48";"8.8.8.8";"10.188.10.10";"36534";"UDP";"Permit";"6"
"2023-03-07 03:46:48";"8.8.8.8";"10.188.10.10";"56448";"UDP";"Permit";"6"
"2023-03-07 03:46:48";"8.8.8.8";"10.188.10.10";"56448";"UDP";"Permit";"6"
"2023-03-07 03:46:48";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 03:49:20";"152.199.19.160";"10.188.10.10";"58706";"TCP";"Deny";"34"
"2023-03-07 03:49:20";"152.199.19.160";"10.188.10.10";"58706";"TCP";"Deny";"34"
"2023-03-07 03:49:20";"152.199.19.160";"10.188.10.10";"58706";"TCP";"Deny";"34"
"2023-03-07 03:49:20";"152.199.19.160";"10.188.10.10";"58706";"TCP";"Deny";"34"
"2023-03-07 03:49:20";"152.199.19.160";"10.188.10.10";"58706";"TCP";"Deny";"34"
"2023-03-07 03:50:07";"152.199.19.160";"10.188.10.10";"58706";"TCP";"Deny";"34"
"2023-03-07 03:50:07";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 03:50:07";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 03:50:07";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 03:50:07";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 03:50:08";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 03:50:52";"152.199.19.160";"10.188.10.10";"58706";"TCP";"Deny";"34"
"2023-03-07 03:50:52";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 03:50:52";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 03:50:52";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 03:50:53";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 03:50:53";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 03:51:37";"152.199.19.160";"10.188.10.10";"58706";"TCP";"Deny";"34"
"2023-03-07 03:51:37";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 03:51:37";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 03:51:37";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 03:51:38";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 03:51:38";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 03:52:21";"152.199.19.160";"10.188.10.10";"58706";"TCP";"Deny";"34"
"2023-03-07 03:52:21";"152.199.19.160";"10.188.10.10";"58706";"TCP";"Deny";"34"
"2023-03-07 03:52:21";"152.199.19.160";"10.188.10.10";"58706";"TCP";"Deny";"34"
"2023-03-07 03:52:21";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 03:52:21";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 03:59:20";"152.199.19.160";"10.188.10.10";"41476";"TCP";"Deny";"34"
"2023-03-07 03:59:21";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 03:59:21";"152.199.19.160";"10.188.10.10";"41476";"TCP";"Deny";"34"
"2023-03-07 03:59:21";"152.199.19.160";"10.188.10.10";"41476";"TCP";"Deny";"34"
"2023-03-07 03:59:21";"152.199.19.160";"10.188.10.10";"41476";"TCP";"Deny";"34"
"2023-03-07 04:00:07";"152.199.19.160";"10.188.10.10";"41476";"TCP";"Deny";"34"
"2023-03-07 04:00:07";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:00:07";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:00:07";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:00:07";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:00:08";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:00:52";"152.199.19.160";"10.188.10.10";"41476";"TCP";"Deny";"34"
"2023-03-07 04:00:52";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:00:52";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
"2023-03-07 04:00:52";"192.168.56.1";"10.188.10.10";"46104";"TCP";"Deny";"34"
